Timestamp,Item Description,Brand,Lot/Serial #,Expiration,IAR #,IAR Date,Delivery Date,Quantity,Pack Size,Loose,Unit,Total,Location,Supplier/Donor,Manufacturer,Origin,Acquisition Mode,Expiration,Remarks,Condition,Fund Source,Acquisition Cost,Category,User,Status
8:31:54 9/16/2022,Computer Desktop Verito M4660G   ,Acer,,NOT INDICATED,,,,,,,,1,OPD Chief,,,,Purchase,,No Remarks.,,,34450,,Kristoffer Ian Buñag,
8:31:54 9/16/2022,Computer Desktop Veriton M4660G   ,Acer,,NOT INDICATED,,,,,,,,1,OPD Chief,,,,Purchase,,No Remarks.,,,34450,,Kristoffer Ian Buñag,
8:31:54 9/16/2022,Computer Desktop Veriton M4660G   ,Acer,,NOT INDICATED,,,,,,,,1,OPD Chief,,,,Purchase,,No Remarks.,,,34450,,Kristoffer Ian Buñag,
8:31:54 9/16/2022,Computer Desktop Veriton M4660G   ,Acer,,NOT INDICATED,,,,,,,,1,OPD Chief,,,,Purchase,,No Remarks.,,,34450,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Computer Desktop Veriton M4660G   ,Acer,,NOT INDICATED,,,,,,,,1,OPD Chief,,,,Purchase,,No Remarks.,,,34450,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Computer Desktop Veriton M4660G   ,Acer,,NOT INDICATED,,,,,,,,1,OPD Chief,,,,Purchase,,No Remarks.,,,34450,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Computer Desktop Veriton M4660G   ,Acer,,NOT INDICATED,,,,,,,,1,OPD Chief,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Machine ECG Beneheart R12   ,Mindray,,NOT INDICATED,,,,,,,,1,Heart Clinic,,,,Purchase,,No Remarks.,,,179500,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Table Monobloc  Green  ,,,NOT INDICATED,,,,,,,,1,Heart Clinic,,,,Purchase,,No Remarks.,,,2500,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Computer Desktop    ,,,NOT INDICATED,,,,,,,,1,EENT,,,,Purchase,,No Remarks.,,,23900,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Computer Desktop    ,,,NOT INDICATED,,,,,,,,1,EENT,,,,Purchase,,Not found on site.,,,15000,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Computer UPS    ,Orion,,NOT INDICATED,,,,,,,,1,EENT,,,,Purchase,,No Remarks.,,,1525,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Printer     ,Epson,,NOT INDICATED,,,,,,,,1,EENT,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Computer Laptop/Mobile Vivobook 15   ,Asus,,NOT INDICATED,,,,,,,,1,OPD,,,,Purchase,,No Remarks.,,,41000,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Wheel Chair     ,,,NOT INDICATED,,,,,,,,1,OPD,,,,Purchase,,No Remarks.,,,3225.59,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Wheel Chair     ,,,NOT INDICATED,,,,,,,,1,OPD,,,,Purchase,,No Remarks.,,,3225.59,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Fetal Doppler     ,Sonicaid,,NOT INDICATED,,,,,,,,1,OPD-OB,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Wheel Chair     ,,,NOT INDICATED,,,,,,,,1,OPD,,,,Purchase,,No Remarks.,,,3225.59,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Wheel Chair     ,,,NOT INDICATED,,,,,,,,1,OPD,,,,Purchase,,No Remarks.,,,3225.59,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Wheel Chair     ,,,NOT INDICATED,,,,,,,,1,OPD,,,,Purchase,,No Remarks.,,,3225.59,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Wheel Chair     ,,,NOT INDICATED,,,,,,,,1,OPD,,,,Purchase,,"No Remarks
(DIME-17-0059A to DIME-17-0059E)",,,3225.59,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Wheel Chair     ,,,NOT INDICATED,,,,,,,,1,OPD,,,,Purchase,,"No Remarks
(DIME-17-0059A to DIME-17-0059E)",,,3225.59,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Forehead Thermometer Gun Type    ,,,NOT INDICATED,,,,,,,,1,OPD,,,,Purchase,,No Remarks.,,,2350,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Forehead Thermometer Gun Type    ,,,NOT INDICATED,,,,,,,,1,OPD,,,,Purchase,,No Remarks.,,,2350,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Forehead Thermometer Gun Type    ,,,NOT INDICATED,,,,,,,,1,OPD,,,,Purchase,,No Remarks.,,,2350,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Forehead Thermometer Gun Type    ,,,NOT INDICATED,,,,,,,,1,OPD,,,,Purchase,,No Remarks.,,,2350,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,Forehead Thermometer Gun Type    ,,,NOT INDICATED,,,,,,,,1,OPD,,,,Purchase,,No Remarks.,,,2350,,Kristoffer Ian Buñag,
8:45:43 9/16/2022,UPS and Batter System     ,Accupower,,NOT INDICATED,,,,,,,,1,OB Department,,,,Purchase,,"1 LOT (5,035,066.98)",,,,,Kristoffer Ian Buñag,
10:32:36 9/16/2022,UPS and Batter System     ,Accupower,,NOT INDICATED,,,,,,,,1,OPD Department,,,,Purchase,,"1 LOT (5,035,066.98)",,,0,,Kristoffer Ian Buñag,
10:32:36 9/16/2022,UPS and Batter System     ,Accupower,,NOT INDICATED,,,,,,,,1,OPD Department,,,,Purchase,,"1 LOT (5,035,066.98)",,,,,Kristoffer Ian Buñag,
10:32:36 9/16/2022,Battery Cabinet     ,,,NOT INDICATED,,,,,,,,1,OB Department,,,,Purchase,,"1 LOT (5,035,066.98)",,,,,Kristoffer Ian Buñag,
10:32:36 9/16/2022,Battery Cabinet     ,,,NOT INDICATED,,,,,,,,1,OPD Department,,,,Purchase,,"1 LOT (5,035,066.98)",,,,,Kristoffer Ian Buñag,
10:32:36 9/16/2022,Battery Cabinet     ,,,NOT INDICATED,,,,,,,,1,OPD Department,,,,Purchase,,"1 LOT (5,035,066.98)",,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Airconditioner Split CS-PU12WKQ   ,,,NOT INDICATED,,,,,,,,1,OB Department,,,,Purchase,,"1 LOT (5,035,066.98)",,,0,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Airconditioner Split CS-PU12WKQ   ,,,NOT INDICATED,,,,,,,,1,OB Department,,,,Purchase,,"1 LOT (5,035,066.98)",,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Airconditioner Split CS-PU12WKQ   ,,,NOT INDICATED,,,,,,,,1,OPD Department,,,,Purchase,,"1 LOT (5,035,066.98)",,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Airconditioner Split CS-PU12WKQ   ,,,NOT INDICATED,,,,,,,,1,OPD Department,,,,Purchase,,"1 LOT (5,035,066.98)",,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Chair Executive  Black  ,,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,No Remarks,Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Chair Executive    ,,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Chair Executive    ,,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,"6 units, 1 belongs to documents.",Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Chair Executive    ,,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,"6 units, 1 belongs to documents.",Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Chair Executive    ,,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,"6 units, 1 belongs to documents.",Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Chair Executive    ,,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,"6 units, 1 belongs to documents.",Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Computer Monitor    ,ACO,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Computer Monitor    ,ACO,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Computer Monitor    ,ACO,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Computer Monitor    ,ACO,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Computer CPU Veriton   ,Acer,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Computer CPU    ,Acer,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Computer CPU    ,Acer,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Computer CPU Veriton   ,Acer,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Computer UPS    ,,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,"5 units total, 3 units very bad condition.",,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Computer UPS    ,,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,"5 units total, 3 units very bad condition.",Good Condition,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Computer UPS    ,,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,"5 units total, 3 units very bad condition.",,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Computer UPS    ,,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,"5 units total, 3 units very bad condition.",,,,,Kristoffer Ian Buñag,
10:40:34 9/16/2022,Computer UPS    ,,,NOT INDICATED,,,,,,,,1,Procurement,,,,Purchase,,"5 units total, 3 units very bad condition.",,,,,Kristoffer Ian Buñag,
13:41:18 9/16/2022,Fan Wall    ,KDK,,NOT INDICATED,,,,,,,,1,CSR,,,,Purchase,,No Remarks.,Good Condition,,0,,Kristoffer Ian Buñag,
13:41:18 9/16/2022,Machine Photocopier DX3443   ,,,NOT INDICATED,,,,,,,,1,CSR,,,,Purchase,,Condemned.,,,,,Kristoffer Ian Buñag,
13:41:18 9/16/2022,Steam Sterilization Foot Press    ,,,NOT INDICATED,,,,,,,,1,CSR,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:41:18 9/16/2022,Computer Monitor    ,,,NOT INDICATED,,,,,,,,1,Billing Ward 4,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:41:18 9/16/2022,Computer CPU Veriton   ,Acer,,NOT INDICATED,,,,,,,,1,Billing Ward 4,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:41:18 9/16/2022,Computer UPS    ,,,NOT INDICATED,,,,,,,,1,Billing Ward 4,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:41:18 9/16/2022,Printer     ,Epson,,NOT INDICATED,,,,,,,,1,Billing Ward 4,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Side Table   White  ,,,NOT INDICATED,,,,,,,,1,Billing Ward 4,,,,Purchase,,No Remarks.,Good Condition,,0,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Phone Intercom Phone    ,,,NOT INDICATED,,,,,,,,1,Billing Ward 4,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Printer     ,,,NOT INDICATED,,,,,,,,1,Billing ER,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Phone Intercom Phone    ,Grandstream,,NOT INDICATED,,,,,,,,1,Billing ER,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Computer Monitor    ,,,NOT INDICATED,,,,,,,,1,Ward 5 Billing,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Computer CPU    ,,,NOT INDICATED,,,,,,,,1,Ward 5 Billing,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Computer AVR    ,Secure,,NOT INDICATED,,,,,,,,1,Ward 5 Billing,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,NSeries     ,NComputing,,NOT INDICATED,,,,,,,,1,Billing Ward 4,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Computer Monitor    ,View Sonic,,NOT INDICATED,,,,,,,,1,Billing Ward 4,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Printer  M100   ,Epson,,NOT INDICATED,,,,,,,,1,Billing Ward 4,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Phone Intercom Phone    ,Grandstream,,NOT INDICATED,,,,,,,,1,Billing Ward 4,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Cabinet Filing    ,,,NOT INDICATED,,,,,,,,1,Billing Ward 4,,,,Purchase,,Owned by Ward 4.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Computer Monitor V226HQL   ,Acer,,NOT INDICATED,,,,,,,,1,Billing ER,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Computer CPU Veriton   ,Acer,,NOT INDICATED,,,,,,,,1,Billing ER,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Computer AVR    ,Delkin,,NOT INDICATED,,,,,,,,1,Billing ER,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,"Chair Office, Swivel    ",,,NOT INDICATED,,,,,,,,1,Billing ER,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
13:51:25 9/16/2022,Computer Monitor    ,Dell,,NOT INDICATED,,,,,,,,1,Billing Ward 5,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Computer CPU    ,Dell,,NOT INDICATED,,,,,,,,1,Billing Ward 5,,,,Purchase,,No Remarks.,Good Condition,,0,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Printer  LQ-310   ,Epson,,NOT INDICATED,,,,,,,,1,Billing Ward 5,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Phone Intercom Phone    ,Grandstream,,NOT INDICATED,,,,,,,,1,Billing Ward 5,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Machine Adding DRZ10TM   ,Casio,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,In use.,,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Machine Adding DRZ10TM   ,Casio,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,In use.,,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Printer     ,Epson,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Printer     ,Epson,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Phone Intercom Phone    ,Grandstream,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Printer Inkjet  Black  ,Epson,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Computer Monitor    ,BenQ,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Computer CPU    ,,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Money Detector     ,Acura,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Table Wooden    ,,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Table Wooden  White  ,,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,"Board Cork, Small    ",,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,"Board Cork, Small    ",,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Cabinet Wooden  White  ,,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Airconditioner Split    ,Koppel,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Light Emergency    ,Firefly,,NOT INDICATED,,,,,,,,1,Cashier,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Chair Monobloc  White  ,Uratex,,NOT INDICATED,,,,,,,,1,Cashier Pharmacy,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
15:11:41 9/16/2022,Chair Monobloc  White  ,Uratex,,NOT INDICATED,,,,,,,,1,Cashier Pharmacy,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
16:2:4 9/16/2022,Fan Desk    ,National,,NOT INDICATED,,,,,,,,1,Cashier Pharmacy,,,,Purchase,,Donation.,Good Condition,,0,,Kristoffer Ian Buñag,
16:2:4 9/16/2022,Computer Monitor PRO1913WE   ,Pro Link,,NOT INDICATED,,,,,,,,1,Cashier Main,,,,Purchase,,In use.,,,,,Kristoffer Ian Buñag,
16:2:4 9/16/2022,Computer Keyboard KRS-85   ,A4Tech,,NOT INDICATED,,,,,,,,1,Cashier Main,,,,Purchase,,In use.,,,,,Kristoffer Ian Buñag,
8:41:56 9/17/2022,Printer  PA81A   ,Epson,,NOT INDICATED,,,,,,,,1,Cashier Main,,,,Purchase,,In use.,,,0,,Kristoffer Ian Buñag,
8:41:56 9/17/2022,Printer 3-in-1 M200   ,Epson,,NOT INDICATED,,,,,,,,1,Cashier Main,,,,Purchase,,In use.,,,,,Kristoffer Ian Buñag,
8:41:56 9/17/2022,Computer UPS    ,Orion,,NOT INDICATED,,,,,,,,1,Cashier Main,,,,Purchase,,Defective.,,,,,Kristoffer Ian Buñag,
8:41:56 9/17/2022,Computer AVR    ,Cobra,,NOT INDICATED,,,,,,,,1,Cashier Main,,,,Purchase,,In use.,,,,,Kristoffer Ian Buñag,
8:41:56 9/17/2022,Computer UPS Ablerey 500   ,,,NOT INDICATED,,,,,,,,1,Cashier Main,,,,Purchase,,In use.,,,,,Kristoffer Ian Buñag,
8:41:56 9/17/2022,Printer     ,Epson,,NOT INDICATED,,,,,,,,1,Cashier ER,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
8:41:56 9/17/2022,Printer     ,Epson,,NOT INDICATED,,,,,,,,1,Cashier ER,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
8:41:56 9/17/2022,Machine Adding DR210   ,,,NOT INDICATED,,,,,,,,1,Cashier ER,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
8:41:56 9/17/2022,Phone Intercom Phone    ,Grandstream,,NOT INDICATED,,,,,,,,1,Cashier ER,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
8:41:56 9/17/2022,Fan Electric    ,,,NOT INDICATED,,,,,,,,1,Cashier ER,,,,Purchase,,Found at station.,,,,,Kristoffer Ian Buñag,
8:58:6 9/17/2022,"Board Cork, Small    ",,,NOT INDICATED,,,,,,,,1,Cashier ER,,,,Purchase,,No Remarks.,Good Condition,,0,,Kristoffer Ian Buñag,
8:59:20 9/17/2022,Table Side  White  ,,,NOT INDICATED,,,,,,,,1,Cashier ER,,,,Purchase,,No Remarks.,Good Condition,,0,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Foot Stool Wooden  White  ,,,NOT INDICATED,,,,,,,,1,Cashier ER,,,,Purchase,,Fabricated.,,,0,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Chair Wooden  Brown  ,,,NOT INDICATED,,,,,,,,1,Cashier ER,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Chair Monobloc  White  ,,,NOT INDICATED,,,,,,,,1,Cashier ER,,,,Purchase,,"3 units total, 2 units good condition 1 bad.",,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Chair Monobloc  White  ,,,NOT INDICATED,,,,,,,,1,Cashier ER,,,,Purchase,,"3 units total, 2 units good condition 1 bad.",,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Chair Monobloc  White  ,,,NOT INDICATED,,,,,,,,1,Cashier ER,,,,Purchase,,"3 units total, 2 units good condition 1 bad.",,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Cabinet Wooden  White  ,,,NOT INDICATED,,,,,,,,1,Cashier ER,,,,Purchase,,No Remarks.,Good Condition,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Printer  M100   ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,6793,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Printer  L3110   ,Epson,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,7595,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Printer 3-in-1 L360   ,Epson,Document Control,NOT INDICATED,,,,,,,,1,,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Table Ergonomic    ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Cabinet     ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Chair Office    ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Chair Office    ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Chair Executive    ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,"1 unit Planning, 1 unit Data Privacy Unit, 1 unit Procurement.",,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Chair Executive    ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,"1 unit Planning, 1 unit Data Privacy Unit, 1 unit Procurement.",,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Chair Executive    ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,"1 unit Planning, 1 unit Data Privacy Unit, 1 unit Procurement.",,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,DVD RW  SE-208GB/RSBD   ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,"Digital Copier, Network Scanner & Built in Network Fax  M2535DN/L   ",Kyocera,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Machine Binder    ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Airconditioner     ,Koppel,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Airconditioner     ,Sharp,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Cabinet     ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
9:0:35 9/17/2022,Printer  L3110   ,Epson,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,Actual SN: X5DY431281,,,,,Kristoffer Ian Buñag,
15:32:8 9/17/2022,Flatbed Color Image Scanner With ADF  Workforce DS7500   ,Epson,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,70978,,Kristoffer Ian Buñag,
15:32:8 9/17/2022,Table Wooden    ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
15:35:42 9/17/2022,Fan     ,Standard,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,0,,Kristoffer Ian Buñag,
15:35:42 9/17/2022,Table Long    ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,,,Kristoffer Ian Buñag,
15:35:42 9/17/2022,Computer Desktop    ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,33615,,Kristoffer Ian Buñag,
15:35:42 9/17/2022,Computer Desktop    ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,33615,,Kristoffer Ian Buñag,
15:35:42 9/17/2022,Computer Desktop    ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,33615,,Kristoffer Ian Buñag,
15:35:42 9/17/2022,Chair Office  Black  ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,4900,,Kristoffer Ian Buñag,
15:35:42 9/17/2022,Computer Laptop/Mobile Travelmate P259-MG   ,Acer,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,35916.4,,Kristoffer Ian Buñag,
15:35:42 9/17/2022,Chair Executive    ,,,NOT INDICATED,,,,,,,,1,Document Control,,,,Purchase,,No Remarks.,,,6000,,Kristoffer Ian Buñag,
